"","Fund_Id","PME"
"319",559,1.01393243136402
"320",560,0.402947473914524
"321",561,0.384191648409312
"322",568,0.732137441729259
"323",578,1.58608364391866
"324",623,1.59549481290844
"325",4402,0.998982790392988
"326",7305,1.02342804217672
"327",13446,1.12564723842165
"328",13447,0.942928844056796
"329",22632,1.17741948212746
"330",22989,1.30571972340337
"331",43146,1.23709059252421
"332",56230,1.28119720698752
"333",583,1.67352268590513
"334",584,2.12222263453011
"335",3972,0.500835175195803
"336",5696,1.58992560509408
"337",8743,1.03419947203949
"338",10396,1.09795144209768
"339",11420,1.30698719028251
"340",26322,1.21070729671265
"341",590,0.901902144560399
"342",591,0.756652561043946
"343",618,1.18094944931619
"344",619,1.76355988659968
"345",5339,0.680652787469059
"346",629,0.651753470840943
"347",632,1.84817530267084
"348",633,1.8420078917876
"349",634,1.21783876005068
"350",8799,0.831513356335045
"351",639,0.453615043915689
"352",15257,0.805891128290609
"353",44342,1.36261872928606
"354",650,0.810579532530409
"355",5607,0.558183007538417
"356",15631,1.5346585431327
"357",654,0.594897731544432
"358",657,2.11621439636824
"359",658,1.51085530709107
"360",659,0.56807253217631
"361",660,0.752906188004733
"362",677,3.53765988230474
"363",680,0.0480051049959108
"364",694,1.23925379464819
"365",695,1.01901228845753
"366",2139,0.340787557727598
"367",4022,1.03654713477826
"368",8235,1.06412854652982
"369",12407,0.631524779796153
"370",696,1.26881620808921
"371",697,1.27200746826652
"372",14274,0.679057426124251
"373",717,1.03771000534377
"374",718,1.55925136947388
"375",721,0.432383075290933
"376",1479,2.38365485972742
"377",10319,0.692839696039573
"378",735,0.417672047827598
"379",736,0.549311968685187
"380",738,0.850810781342137
"381",7494,1.19671105449064
"382",745,0.701997631944777
"383",746,0.828258817378271
"384",5891,1.10592898811618
"385",748,1.41332489879216
"386",772,1.035549380564
"387",3478,0.386413689393404
"388",785,1.93403250129648
"389",5300,1.00928601011736
"390",790,2.29061378015306
"391",2248,1.31753560447919
"392",5435,0.779272153546109
"393",7880,0.667427720520985
"394",10482,0.777235628840724
"395",793,0.355229500830863
"396",795,1.46886113266593
"397",7512,0.828907503574239
"398",40434,1.01847633300875
"399",796,1.4490885807121
"400",798,1.6021574812007
"401",799,1.07647953068672
"402",5512,1.22508833590371
"403",16179,1.51733432224464
"404",51020,1.37271622377029
"405",802,1.13217580196161
"406",803,0.413445659410892
"407",804,0.783554169525355
"408",5385,1.37065647766587
"409",11015,1.1833458043073
"410",29325,1.77484053628538
"411",57413,1.31478214541307
"412",807,0.671608410071657
"413",10747,0.911417642456285
"414",810,0.703093653187263
"415",811,1.43973919786028
"416",812,1.14806514841821
"417",813,0.862438868937441
"418",814,1.24068685226358
"419",816,1.93123132662946
"420",15699,1.30334412883322
"421",38952,0.806044381404208
"422",824,0.848594089641567
"423",3347,1.30079126365075
"424",9727,0.749104056599909
"425",843,1.25254783189049
"426",847,1.5143732368514
"427",5212,1.20283679073002
"428",24983,1.27535491517119
"429",848,0.970966217637553
"430",849,1.17083433545333
"431",867,1.1695682773484
"432",1071,0.466402111339167
"433",8279,1.37798290688682
"434",6483,1.13413013233016
"435",7285,1.12828671107953
"436",13502,1.04568171977471
"437",38647,0.970417525973611
"438",871,3.84417620767131
"439",873,2.84432131140074
"440",874,1.20963321033213
"441",875,1.52320406380626
"442",911,2.29418800209005
"443",912,0.838114140290274
"444",2068,1.5387202168415
"445",7606,1.19482475536866
"446",20206,1.36764671887469
"447",37248,1.26607173112006
"448",885,1.13755341789029
"449",886,2.24640664014769
"450",2306,1.52126186883202
"451",8490,1.40346636347982
"452",25876,1.23126124049768
"453",896,1.04052249911859
"454",902,1.03280328865094
"455",903,1.88388370534881
"456",904,0.879776590847473
"457",5059,2.38744829896815
"458",8250,1.08154641140717
"459",916,1.30258810371936
"460",917,0.203315121308906
"461",918,1.14571447167645
"462",22824,0.677250450604075
"463",927,0.785582760145953
"464",928,1.38332520649515
"465",929,1.33287189048091
"466",932,0.783441463682411
"467",938,1.59851439841805
"468",940,1.04790380677693
"469",941,1.10857138864378
"470",944,1.30031465989799
"471",945,1.00731168202517
"472",1305,0.789962030789874
"473",2155,0.936970826409065
"474",3488,1.09961038095121
"475",4092,1.51120649289714
"476",5878,1.59622781193521
"477",5910,1.02737271487012
"478",6645,0.91045940898206
"479",8835,1.10116121964981
"480",8836,1.12008818183958
"481",8987,0.980713660824196
"482",9831,0.932774820428324
"483",10707,1.05079992761339
"484",13494,0.842099192885808
"485",13807,0.94650957734347
"486",15400,1.35871831312624
"487",15408,1.27259951598093
"488",16208,0.709782379987124
"489",19139,1.02545631027713
"490",22466,1.22231145253549
"491",32548,1.24276834932002
"492",33075,1.2101357497878
"493",53563,1.24501372955682
"494",53564,1.35940944707044
"495",53859,1.02902159613484
"496",948,0.633535756808116
"497",949,1.80760189023492
"498",8166,1.32997041016219
"499",22530,0.954728655103566
"500",958,1.27426219226725
"501",959,1.45757153402864
"502",960,2.44332218984401
"503",4073,2.40566479068455
"504",8570,1.40588004602953
"505",14798,1.74249642436669
"506",968,0.67134913426391
"507",969,0.814898074885139
"508",970,0.45066989180714
"509",977,1.07431271707403
"510",979,0.433918696299653
"511",981,1.29609592152913
"512",10917,0.529318711277928
"513",990,1.04816933595126
"514",991,1.34836580829332
"515",6718,0.798049990153182
"516",10312,0.449045468463193
"517",16511,0.79152916914934
"518",36770,1.37894623386673
"519",992,0.40106585001553
"520",11195,0.739953097917412
"521",997,0.795125390112563
"522",998,1.63472767827333
"523",1000,0.834173377036147
"524",1002,1.12403027064092
"525",4262,1.20291988456949
"526",12247,1.51541609222759
"527",34604,1.05647795675186
"528",52105,0.934975724079523
"529",1010,0.93889864034323
"530",1015,1.3994629289891
"531",5477,1.02742343587176
"532",35652,0.697204279402281
"533",1021,1.64425979410939
"534",5557,1.67369594282327
"535",1028,1.46541745156734
"536",2058,1.4441883156913
"537",1036,0.317822461905545
"538",1039,0.0903086915019438
"539",1043,2.94437192066942
"540",1044,4.90586493338045
"541",1045,1.09817531347029
"542",3586,1.21130780986435
"543",9957,1.78751777603327
"544",20428,1.02573060467465
"545",30573,1.1541766954265
"546",52994,1.24944503996136
"547",1051,0.647670314551999
"548",2071,0.863679361626778
"549",7882,0.0934859291355583
"550",1053,0.908279583105711
"551",1054,2.34167226236627
"552",1055,2.49033784626751
"553",1056,0.672936729278618
"554",1057,0.52470644250696
"555",2647,1.60240940820151
"556",3735,0.723512581367904
"557",4563,0.887211432427753
"558",1068,0.82351509029803
"559",1075,1.32132659345811
"560",1077,1.39440186629017
"561",1081,1.74401056763214
"562",1082,1.08778439880813
"563",5572,1.11700322650547
"564",12790,1.27310006810076
"565",1086,1.22921495750793
"566",6191,0.918015139334614
"567",9973,0.93080910658263
"568",11852,1.0282001611876
"569",11855,1.17617687973533
"570",42648,0.902531395358326
"571",1102,1.6468218251884
"572",1103,1.82963924894513
"573",1104,1.28168856404527
"574",3515,1.33158651452202
"575",10881,0.760902953159059
"576",39468,1.30829051246467
"577",1107,0.0686096019820817
"578",1110,0.0159876839832906
"579",1113,1.45844829212541
"580",3176,0.520075634522251
"581",1116,1.78249578054047
"582",1122,1.4606194232023
"583",1124,1.41020903582088
"584",5156,1.09686509363427
"585",7230,1.26543712126311
"586",8930,1.11353236173066
"587",10127,0.991349000637298
"588",15533,1.32863609784198
"589",16471,0.532873589806971
"590",20312,0.65857890153225
"591",27414,1.1478066106805
"592",37931,1.20921023806418
"593",53986,1.02651952571481
"594",1130,1.84761758703199
"595",1131,14.1218720843297
"596",1135,1.79339638587967
"597",1136,0.531498786233394
"598",1141,0.923526300992164
"599",1142,0.785723210236477
"600",3755,0.85237229963843
"601",7413,0.956500987307239
"602",12409,0.796994916001052
"603",31633,1.6888968096659
"604",1146,1.0820750147578
"605",4857,0.918355345141447
"606",10682,1.25603543840714
"607",23965,1.03298369025775
"608",1151,2.19592378053763
"609",5566,0.764912788232083
"610",10678,0.949854693508073
"611",1155,1.714119605873
"612",1159,1.5813214454416
"613",1160,1.07692198418561
"614",1161,0.996915548704233
"615",1162,1.00794378172849
"616",1163,1.30597627404532
"617",3167,1.34045155111123
"618",6455,1.0394931297778
"619",13003,0.872360244803016
"620",35334,1.11412759037757
"621",1167,0.770656983316094
"622",1170,0.685317271387359
"623",1171,0.747855241534534
"624",1173,1.37263381166237
"625",1175,1.05619959624792
"626",10854,1.0410505727947
"627",1185,0.813699256699873
"628",1186,1.08794019004017
"629",10318,0.928974845526043
"630",23291,1.07152552807773
"631",35670,1.05658241890654
"632",1190,1.01504452600623
"633",1191,1.29748598722563
"634",1192,1.24587978294665
"635",1193,1.5700842483362
"636",1194,1.35688230333471
"637",5335,1.18021278846629
"638",5344,1.03111260918764
"639",11435,1.12869896256217
"640",11436,0.98464698354128
"641",36125,1.27145093942996
"642",40651,1.29123917803991
"643",1203,1.878
"644",5481,0.931783231349499
"645",21812,0.942581781356906
"646",1204,1.93791444982068
"647",8265,1.07429924998054
"648",13551,0.842773494833901
"649",45890,1.24596632097137
"650",1205,2.31359394826231
"651",2151,2.11794135409346
"652",5931,1.0476361907115
"653",23728,0.97738517673166
"654",1206,1.36210619772724
"655",5387,1.96746107560676
"656",16005,1.10384150818849
"657",44300,0.960728980121802
"658",1209,1.92334900244861
"659",3331,1.54257732161484
"660",11861,1.08578569357782
"661",32728,1.56479052121283
"662",1211,1.36901621546735
"663",1823,2.16602045028161
"664",5958,1.45864356336474
"665",30255,0.97046950702587
"666",1228,1.60763536958134
"667",1229,2.06064763063385
"668",1230,1.56033609673218
"669",1231,1.41694174107516
"670",5531,1.16070630100836
"671",10972,1.28899102525436
"672",46260,1.05215235929678
"673",1237,2.88250717087661
"674",5235,2.25314427326615
"675",19010,1.14693711002278
"676",1240,11.5057756127303
"677",1241,17.9744450177735
"678",1242,1.22865369272728
"679",1243,1.2350386831901
"680",1245,2.12611184784217
"681",1246,1.35222875570975
"682",1247,2.01548795349811
"683",1249,0.511744243133106
"684",14146,0.693029214221279
"685",31727,1.72849047701177
"686",1253,0.84303720225571
"687",1254,0.74837889784847
"688",1256,0.835814073298431
"689",1257,2.09214964090302
"690",7614,1.49795231092826
"691",1265,0.779940223710591
"692",1267,0.830699673155094
"693",1268,1.65643899837212
"694",1269,3.86282734226077
"695",1270,0.495129701214604
"696",5844,1.24802239963856
"697",21020,3.73373712717101
"698",47411,0.942845848151218
"699",1283,0.570859087183745
"700",1284,0.200140163830755
"701",1286,1.50011055118148
"702",10311,1.0049192917887
"703",14533,1.12463116737156
"704",22928,1.06080486019299
"705",1298,0.90025235832981
"706",1303,0.471186431160858
"707",1325,2.01548056490313
"708",1326,0.845309388814994
"709",5268,1.46729114715816
"710",1328,1.61139781489842
"711",1329,1.73609350375227
"712",1330,0.546053130833645
"713",1331,0.675947264155948
"714",2133,1.64554401164849
"715",5870,1.1358836099177
"716",13721,1.48870220047969
"717",1338,2.06828395177308
"718",5765,0.693811461418802
"719",1339,1.66923985542914
"720",33835,1.71284141538292
"721",1346,0.456564607937268
"722",1349,0.443916233014753
"723",1350,1.72113267447577
"724",1352,2.64337393504777
"725",1354,1.54064012251969
"726",1356,0.96522333756464
"727",7510,0.965721852860716
"728",30864,1.43244516576566
"729",48357,1.42440534314058
"730",53785,1.31819560058698
"731",1357,1.09211806125489
"732",4830,1.60317255148374
"733",10053,1.16598625047659
"734",34882,1.28966952997285
"735",1364,0.848325220191863
"736",1369,3.94960935818517
"737",1370,2.58142817525107
"738",2937,2.27199085878373
"739",7015,1.25685703465888
"740",11930,0.808118954926702
"741",26535,1.06398126979407
"742",1386,0.149529205710969
"743",1389,1.68783236309327
"744",4924,1.35870106982083
"745",11434,0.850917626386369
"746",38012,1.22434355840205
"747",1392,0.625362555809843
"748",1393,0.826315642508137
"749",1394,1.60182225690153
"750",1396,1.66086457574726
"751",1397,0.934841573615607
"752",4500,0.691011954181994
"753",8057,0.669961910166328
"754",15537,0.778217425067401
"755",1410,0.791809680135884
"756",1413,0.330925215535132
"757",1414,0.198514269772492
"758",7415,0.306602671544239
"759",1416,1.5462854123058
"760",1417,1.58298153039678
"761",3646,1.14531710118011
"762",10679,1.12008584596225
"763",35771,1.17067250459638
"764",1420,1.3853598529696
"765",1421,0.340906257096438
"766",1426,0.346246369571305
"767",1427,0.459927085789655
"768",8190,0.183294412042743
"769",1451,1.30108146955796
"770",7953,0.856107456288206
"771",8195,1.01406023856586
"772",8942,1.02838175830405
"773",12152,1.13169870687276
"774",12153,1.12495506966231
"775",12251,0.927770623920396
"776",14366,1.05933001060507
"777",17906,1.1284682660796
"778",18319,1.12314520186426
"779",20549,1.14667781159294
"780",22996,1.1634100264777
"781",27962,0.867596149526499
"782",37786,1.09146837247003
"783",1456,1.10716393650883
"784",1457,1.14007405454905
"785",8943,0.992242967394826
"786",11697,1.19209373529193
"787",18874,0.618456824017092
"788",21693,1.10910310175922
"789",35874,0.770943510905091
"790",1459,1.33149279235681
"791",5193,1.1558505749938
"792",24620,2.34919197479698
"793",1466,1.41281290592618
"794",10224,0.635332026810315
"795",19807,1.10943608269055
"796",1488,0.772777407610377
"797",1501,0.131805111817791
"798",1506,0.511997402059165
"799",1507,0.384695861401111
"800",3499,0.736166221760425
"801",31187,0.719071817486829
"802",1514,0.635762968498819
"803",1515,0.838043488632075
"804",7490,0.985172115708702
"805",18819,1.70485312215167
"806",48719,1.13418452770568
"807",64020,1.06130985898419
"808",1516,2.15910795866614
"809",8259,0.816902616233314
"810",14960,0.741975994125435
"811",1517,1.20961539742962
"812",4856,1.03174539999143
"813",11098,0.854586306138106
"814",1526,0.993847747730966
"815",1527,1.26061419711029
"816",1528,1.65032664533403
"817",1529,1.07592507661231
"818",1530,1.35944263253248
"819",10860,1.2322648648555
"820",29076,1.8098777227513
"821",1531,0.933417467437346
"822",1532,0.701592396444897
"823",1533,0.864922758298637
"824",1534,0.358062765703432
"825",1535,0.629032298632513
"826",1538,1.06010603812734
"827",1539,1.13675411907444
"828",14470,0.975609349238183
"829",16702,1.33608515347857
"830",16704,0.999198301060295
"831",18287,1.11602426290959
"832",18322,0.880761399599064
"833",24548,1.07145860259234
"834",27880,1.25235112400616
"835",27884,1.12108373436588
"836",27885,1.25082856491989
"837",38278,0.886831982066541
"838",48871,1.03066827307171
"839",55264,0.967665005818542
"840",55266,1.04325638601449
"841",59929,1.15542810205199
"842",68753,1.06811093485979
"843",1555,0.679022118952822
"844",1556,1.1556172221152
"845",5346,0.691347395936957
"846",1558,1.466523740791
"847",1560,1.13982392939787
"848",1561,1.61876896017498
"849",4466,0.887228940528962
"850",8807,0.815955182588023
"851",20678,1.30889595373134
"852",1566,1.52651664744258
"853",7288,1.1000621275783
"854",21440,1.50185638532453
"855",1571,1.03886214826068
"856",1572,0.938861705195817
"857",1583,0.825863837034259
"858",1584,1.20031927957993
"859",1593,1.33461190243433
"860",28673,0.955096368835714
"861",1602,0.881959917090385
"862",1604,1.7612151033066
"863",1605,0.795816008675505
"864",1609,1.10197321632217
"865",9693,0.822910811063276
"866",46293,1.12083207278414
"867",1633,1.6398058666246
"868",2280,1.21903913303491
"869",3194,1.43390401475374
"870",7464,1.12478114213857
"871",24705,1.39302270860366
"872",1638,0.902418914328304
"873",1639,1.02616567351129
"874",6370,1.17030380657858
"875",45275,0.910638297093951
"876",1641,0.781120862994251
"877",1645,2.11419429391328
"878",1652,0.561318867131105
"879",1653,1.04527412497336
"880",1663,5.47230335479231
"881",1664,0.929201482935675
"882",1665,1.80245897363082
"883",1666,0.127151053704906
"884",1667,0.854167079553335
"885",1674,2.65084972118447
"886",1677,0.66676220035708
"887",1681,1.98138317599402
"888",3643,1.41587400307592
"889",7667,0.799013486200256
"890",8812,1.3091102332241
"891",28217,1.45302341316177
"892",1687,0.144352656968424
"893",1716,0.326074909526968
"894",1726,1.21549068893412
"895",5364,1.93769865525979
"896",15496,1.21213468733376
"897",42362,1.77126663180976
"898",1730,1.2167996892662
"899",1731,1.2140760470893
"900",1732,1.55598930427386
"901",1733,0.984711110541397
"902",1734,1.10156483689257
"903",1735,1.20375999744763
"904",1736,1.00514810244218
"905",7099,1.38053694672798
"906",14475,1.2982977720483
"907",32218,1.23255996223594
"908",59398,0.998050107750855
"909",1743,0.826184121395955
"910",4873,0.985348260261487
"911",5825,0.90425190728709
"912",10225,0.817625525601225
"913",22878,0.719458181415286
"914",1744,0.71545156079672
"915",1747,1.75743814803112
"916",1752,2.33125955131348
"917",1753,4.52641130764894
"918",1754,1.36166876919515
"919",1755,1.62922318434714
"920",5567,1.22029345576897
"921",5850,1.37245264642544
"922",12245,1.2991038133835
"923",23259,1.33600517374051
"924",23260,1.33588702979762
"925",1771,2.5587950408088
"926",1817,1.74982967078295
"927",1818,1.53944875290915
"928",1819,2.08610996447022
"929",7083,1.07834315884498
"930",9137,1.06570525961592
"931",10777,0.840583135817716
"932",13124,0.935898455253142
"933",22641,1.43587621792063
"934",36616,1.24099421199973
"935",1781,0.289298091790911
"936",1783,1.28540301016785
"937",1784,1.1017582531851
"938",1790,0.65330480558263
"939",1791,0.942069627347967
"940",5489,0.956894686823644
"941",1796,1.30499128581892
"942",1797,1.62225170172599
"943",4054,1.38145044185936
"944",6716,1.45212340312386
"945",11196,1.59178835205065
"946",33239,1.15498508479022
"947",1800,1.1735253683209
"948",1801,0.533202677387209
"949",1802,0.371843974993458
"950",1803,0.858045908058185
"951",1804,0.52360708810951
"952",1805,0.323601061707741
"953",1811,0.0687824226471587
"954",1812,0.1040376559274
"955",1814,1.29632101570939
"956",1815,0.473540032594365
"957",5456,1.44928020278868
"958",1827,2.00007065425652
"959",6241,0.956476374346161
"960",37375,1.321439593916
"961",1828,0.798150618053265
"962",1829,1.71140355500602
"963",7116,2.17500547916537
"964",12358,2.44189666696211
"965",25581,1.80342357481737
"966",41042,1.70209883843671
"967",45686,1.60841122789881
"968",52944,1.28938601591342
"969",56925,1.08713284420911
"970",56945,1.2344395170864
"971",1832,1.46050952318741
"972",1833,0.918585606003897
"973",1835,1.36101676501821
"974",5670,0.957439441153253
"975",32563,1.13097628468761
"976",1839,0.664334731613617
"977",1842,1.50291148692932
"978",3771,0.807521280862911
"979",1843,1.6391154953876
"980",1848,1.05926368143559
"981",2285,1.27350190442201
"982",7966,0.789852941155469
"983",14818,0.739758841923062
"984",1851,1.38574266784325
"985",5372,0.880278761799206
"986",13878,0.949309509524815
"987",1855,0.92640134575669
"988",6242,1.17472472231818
"989",15452,1.18166186795824
"990",32631,0.959850363420185
"991",1858,0.815020823948673
"992",1882,1.72740540527353
"993",1883,1.27218908433553
"994",1884,0.370576169295188
"995",1885,1.00449328601433
"996",1893,0.396116011538363
"997",1894,0.753264585891855
"998",6921,0.223780610915333
"999",8723,0.64112160446168
"1000",12890,0.125331366502946
"1001",1914,0.621113094289441
"1002",1919,1.78920784052418
"1003",1920,1.10261660575708
"1004",1923,1.02624275207513
"1005",1924,1.54367139548003
"1006",1925,2.2356673056552
"1007",20597,1.48959120179922
"1008",1933,2.03066373521619
"1009",1935,1.34303176801758
"1010",5165,0.564103679233056
"1011",1941,1.76812122745738
"1012",1942,1.50970106273664
"1013",1943,0.98342071852781
"1014",1944,1.62187701010925
"1015",5082,1.51514699267756
